"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"1283","no","no","GCF_900636085.1_38891_D02","AcrIIA15;AcrIIA7;AcrIF4;AcrIIA1;AcrIIA13","no"
"1284","no","no","GCF_900636105.1_38936_F01","AcrIIA15;AcrIIA14","no"
"1285","no","no","GCF_900636115.1_39038_A01","AcrIIA14","no"
"1286","no","no","GCF_900636125.1_38977_C01","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA1;AcrIIA14","no"
"1287","no","no","GCF_900636145.1_39111_A02","AcrIF9;AcrVA5","no"
"1288","no","no","GCF_900636175.1_39130_G01","AcrIIA7;AcrIIA15","no"
"1289","no","no","GCF_900636195.1_39220_B01","AcrIIA7;AcrIIA1;AcrVA5","no"
"1290","no","no","GCF_900636225.1_39304_C01","AcrIIA1;AcrIIA15;AcrIIA13;AcrVA5;AcrIIA7","no"
"1291","no","no","GCF_900636235.1_39610_B01","AcrIIA13;AcrVA5","no"
"1292","no","no","GCF_900636275.1_40295_G01","AcrIIA7;AcrVA5;AcrIIA13;AcrIIA1;AcrIIA15;AcrIIA14;AcrIIIB1;AcrIE4","no"
"1293","no","no","GCF_900636595.1_42925_A01","AcrVA2;AcrIIIB1;AcrIIA13","no"
"1294","no","no","GCF_900636605.1_42912_F02","AcrIIA14","no"
"1295","no","no","GCF_900636785.1_44257_F01","AcrIIA15;AcrIF5;AcrIIA7;AcrIIA13","no"
"1296","no","no","GCF_900636795.1_44087_H02","AcrIIA15;AcrIIA1;AcrIF14;AcrIIA13","no"
"1297","no","no","GCF_900699165.1_39282_E01-4","AcrIIIB1;AcrIIA1;AcrVA5;AcrIIA13","no"
"1298","no","no","GCF_900747775.1_VREC0761_Chromosome","AcrIIA15;AcrIIA14;AcrVA5;AcrIF11;AcrIIA1;AcrIIA7","no"
"1299","no","no","GCF_900747785.1_VREC0864_Chromosome","AcrIF9;AcrIIA13;AcrIIA1;AcrIIA15;AcrIIA7","no"
"1300","no","no","GCF_901733115.1_Escherichia_coli_MAD","AcrIE4;AcrIIA15;AcrIIA7;AcrVA5","no"
"1301","no","no","GCF_902703415.1_Combinated_assembly_ONT_-_Illumina","AcrIIIB1;AcrIIA13;AcrVA5;AcrIIA15;AcrIF11","no"
"1302","no","no","GCF_902705295.1_Combinated_assembly_ONT-Illumina","AcrIIA3;AcrIIA7;AcrIIIB1;AcrIIA13;AcrIIA15;AcrVA5","no"
"1303","no","no","GCF_902810275.1_SC422","AcrIIA14;AcrVA5;AcrIIA13;AcrIIA15;AcrIIA7","no"
"1304","no","no","GCF_902810285.1_SC406","AcrIIA13;AcrIIA15;AcrVA5;AcrIIA14","no"
"1305","no","no","GCF_902810295.1_SC407","AcrIIA7;AcrIIA14;AcrIIA15;AcrVA5;AcrIIA13","no"
"1306","no","no","GCF_902810305.1_SC368","AcrIIA14;AcrVA5;AcrIIA13;AcrIIA15;AcrIIA7","no"
"1307","no","no","GCF_902810325.1_SC423","AcrIIA15","no"
"1308","no","no","GCF_902810335.1_SC418","AcrIIA13;AcrIIIB1;AcrIF3;AcrIF9","no"
"1309","no","no","GCF_902810365.1_SC487","AcrIIA1;AcrIIA15","no"
"1310","no","no","GCF_902810375.1_SC492","AcrIIA15;AcrIIA7;AcrIIA14;AcrVA5","no"
"1311","no","no","GCF_902810385.1_SC475","AcrIIA15","no"
"1312","no","no","GCF_902810405.1_SC480","AcrIIA15;AcrVA3","no"
"1313","no","no","GCF_902810415.1_SC476","AcrIIA15;AcrIIA7","no"
"1314","no","no","GCF_902825185.1_SC457","AcrIIA15","no"
"1315","no","no","GCF_902825205.1_SC467","AcrIIA15","no"
"1316","no","no","GCF_904425475.1_MG1655","AcrIIA15;AcrIIA7;AcrVA5","no"
"1317","no","no","GCF_904426485.1_2015-01-2097","AcrIIA15;AcrVA5;AcrIF4","no"
"1318","no","no","GCF_904711265.1_2014-01-7375","AcrIIA13;AcrIIA15;AcrIIA14;AcrIIA7;AcrIIA3;AcrVA5","no"
"1319","no","no","GCF_904711295.1_2015-01-466","AcrIF4;AcrVA5;AcrIIIB1","no"
"1320","no","no","GCF_904711305.1_2016-02-324","AcrIIA14","no"
"1321","no","no","GCF_904799825.1_2016-17-292","AcrIIA7;AcrIIA15;AcrIIA14;AcrVA5;AcrIIC2","no"
"1322","no","no","GCF_904830965.1_L2_E1649","AcrIIA13;AcrVA5;AcrIIA15;AcrIIA1;AcrIF11;AcrIIA14","no"
"1323","no","no","GCF_904830975.1_L3_CS7_E2980","AcrIIA15;AcrIIA7;AcrIIA1","no"
"1324","no","no","GCF_904831825.1_L3_E36_ETEC","AcrIIA15;AcrVA5;AcrIIA3;AcrVA1;AcrIIA11;AcrIIA14;AcrIIIB1","no"
"1325","no","no","GCF_904831835.1_L4_E1441_ETEC","AcrVA2;AcrVA5;AcrIF11;AcrVA1;AcrIIA1","no"
"1326","no","no","GCF_904831875.1_L5_E1779_ETEC","AcrIIA13;AcrIIA1;AcrIIIB1;AcrIIA15;AcrIF4;AcrIF11;AcrVA5;AcrIF12","no"
"1327","no","no","GCF_904833135.1_L1_E925","AcrIIA14;AcrIIA15;AcrIIA1;AcrVA5;AcrIF11;AcrIIC4;AcrIIA7","no"
"1328","no","no","GCF_904842665.1_2016-17-550","AcrIIA15;AcrIIA7;AcrIIA1","no"
"1329","no","no","GCF_904863105.1_MINF_1D","AcrIIA7;AcrIIA14;AcrIIA3;AcrIIA15;AcrVA5;AcrIIA13;AcrIIIB1","no"
"1330","no","no","GCF_904863235.1_MINF_7C","AcrIIA13;AcrIIA7;AcrVA5","no"
"1331","no","no","GCF_904863255.1_MINF_9A","AcrIIA1;AcrIIA13;AcrIIA15;AcrIIIB1;AcrVA5","no"
"1332","no","no","GCF_904863305.1_MSB1_3B","AcrIIA7;AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1","no"
"1333","no","no","GCF_904863375.1_MINF_1A","AcrVA1;AcrIIA1;AcrIIA14;AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1","no"
"1334","no","no","GCF_904863385.1_MSB1_1A","AcrIIA14;AcrIIA1;AcrIF4;AcrIIA13","no"
"1335","no","no","GCF_904863445.1_MSB1_9D","AcrIIA13;AcrIIA7;AcrIIA1;AcrVA1;AcrIIIB1;AcrIIA15","no"
"1336","no","no","GCF_904864555.1_MSB1_7C","AcrIIA13;AcrIIA1;AcrIIA7;AcrVA5;AcrIF14","no"
"1337","no","no","GCF_904864615.1_MSB1_7A","AcrIIIB1;AcrIIA4;AcrIIA7;AcrIIA13;AcrIIA15;AcrVA5","no"
"1338","no","no","GCF_904865655.1_MSB1_8B","AcrIIA13;AcrIIA15;AcrIIA1;AcrIIIB1","no"
"1339","no","no","GCF_904866225.1_MSB1_8G","AcrIIA14;AcrIIA1;AcrIF4;AcrIIA13;AcrIIIB1;AcrVA5","no"
"1340","no","no","GCF_904866305.1_MINF_2E","AcrIIA15;AcrVA5","no"
"1341","no","no","GCF_904866495.1_MSB1_6C","AcrIIA13;AcrVA5;AcrIIA15;AcrIIA1;AcrIIA4;AcrIIA7","no"
"1342","no","no","GCF_905071835.1_MSB1_4I","AcrIIA15;AcrIIA13;AcrVA1;AcrIIA7;AcrIIA11;AcrIIA1;AcrVA5","no"
"1343","no","no","GCF_905071865.1_MSB1_1D","AcrIIA7;AcrIF11;AcrVA5","no"
"1344","no","no","GCF_910591805.1_UR2111869Assembly","AcrIIA7;AcrIIA15;AcrIIA1;AcrIIA14","no"
"1345","no","no","GCF_916098155.1_CNR65D6gen","AcrIIA7;AcrIIIB1;AcrIIA13;AcrIIA15","no"
"1346","no","no","GCF_916098175.1_CNR85I8gen","AcrIIA15;AcrIIA13;AcrIIIB1","no"
